LAUS_CODE,STATE_FIPS,COUNTY_FIPS,COUNTY,MONTH,RATE
CN560190,56,019,"Johnson County, WY",Aug-10(p),7.3
PA560100,56,021,"Laramie County, WY",Aug-10(p),7.2
CN560230,56,023,"Lincoln County, WY",Aug-10(p),7.9
CN560250,56,025,"Natrona County, WY",Aug-10(p),7.2
CN560270,56,027,"Niobrara County, WY",Aug-10(p),5.3
CN560290,56,029,"Park County, WY",Aug-10(p),5.6
CN560310,56,031,"Platte County, WY",Aug-10(p),7.0
CN560330,56,033,"Sheridan County, WY",Aug-10(p),6.9
CN560350,56,035,"Sublette County, WY",Aug-10(p),4.1
CN560370,56,037,"Sweetwater County, WY",Aug-10(p),6.5
CN560390,56,039,"Teton County, WY",Aug-10(p),5.1
CN560410,56,041,"Uinta County, WY",Aug-10(p),6.5
CN560430,56,043,"Washakie County, WY",Aug-10(p),6.1
CN560450,56,045,"Weston County, WY",Aug-10(p),5.7
CN430010,72,001,"Adjuntas Municipio, PR",Aug-10(p),20.5
CN430030,72,003,"Aguada Municipio, PR",Aug-10(p),16.0
PA430150,72,005,"Aguadilla Municipio, PR",Aug-10(p),16.3
CN430070,72,007,"Aguas Buenas Municipio, PR",Aug-10(p),18.2
CN430090,72,009,"Aibonito Municipio, PR",Aug-10(p),19.8
CN430110,72,011,"Anasco Municipio, PR",Aug-10(p),16.7
PA430200,72,013,"Arecibo Municipio, PR",Aug-10(p),16.2
CN430150,72,015,"Arroyo Municipio, PR",Aug-10(p),22.2
CN430170,72,017,"Barceloneta Municipio, PR",Aug-10(p),20.7
CN430190,72,019,"Barranquitas Municipio, PR",Aug-10(p),21.2
PS430050,72,021,"Bayamon Municipio, PR",Aug-10(p),14.2
CN430230,72,023,"Cabo Rojo Municipio, PR",Aug-10(p),12.6
PS430100,72,025,"Caguas Municipio, PR",Aug-10(p),16.2
CN430270,72,027,"Camuy Municipio, PR",Aug-10(p),15.2
CN430290,72,029,"Canovanas Municipio, PR",Aug-10(p),20.0
PS430150,72,031,"Carolina Municipio, PR",Aug-10(p),13.2
CN430330,72,033,"Catano Municipio, PR",Aug-10(p),19.1
CN430350,72,035,"Cayey Municipio, PR",Aug-10(p),19.3
CN430370,72,037,"Ceiba Municipio, PR",Aug-10(p),18.4
CN430390,72,039,"Ciales Municipio, PR",Aug-10(p),22.7
CN430410,72,041,"Cidra Municipio, PR",Aug-10(p),18.2
CN430430,72,043,"Coamo Municipio, PR",Aug-10(p),22.2
CN430450,72,045,"Comerio Municipio, PR",Aug-10(p),25.6
CN430470,72,047,"Corozal Municipio, PR",Aug-10(p),20.7
CN430490,72,049,"Culebra Municipio, PR",Aug-10(p),8.9
CN430510,72,051,"Dorado Municipio, PR",Aug-10(p),14.6
CN430530,72,053,"Fajardo Municipio, PR",Aug-10(p),17.7
CN430540,72,054,"Florida Municipio, PR",Aug-10(p),19.6
CN430550,72,055,"Guanica Municipio, PR",Aug-10(p),19.4
CN430570,72,057,"Guayama Municipio, PR",Aug-10(p),22.0
CN430590,72,059,"Guayanilla Municipio, PR",Aug-10(p),20.9
PA430100,72,061,"Guaynabo Municipio, PR",Aug-10(p),10.6
CN430630,72,063,"Gurabo Municipio, PR",Aug-10(p),15.9
CN430650,72,065,"Hatillo Municipio, PR",Aug-10(p),16.2
CN430670,72,067,"Hormigueros Municipio, PR",Aug-10(p),15.3
CN430690,72,069,"Humacao Municipio, PR",Aug-10(p),19.5
CN430710,72,071,"Isabela Municipio, PR",Aug-10(p),16.7
CN430730,72,073,"Jayuya Municipio, PR",Aug-10(p),21.6
CN430750,72,075,"Juana Diaz Municipio, PR",Aug-10(p),17.7
CN430770,72,077,"Juncos Municipio, PR",Aug-10(p),18.5
CN430790,72,079,"Lajas Municipio, PR",Aug-10(p),16.4
CN430810,72,081,"Lares Municipio, PR",Aug-10(p),16.3
CN430830,72,083,"Las Marias Municipio, PR",Aug-10(p),18.7
CN430850,72,085,"Las Piedras Municipio, PR",Aug-10(p),18.3
CN430870,72,087,"Loiza Municipio, PR",Aug-10(p),19.8
CN430890,72,089,"Luquillo Municipio, PR",Aug-10(p),18.8
CN430910,72,091,"Manati Municipio, PR",Aug-10(p),18.4
CN430930,72,093,"Maricao Municipio, PR",Aug-10(p),20.5
CN430950,72,095,"Maunabo Municipio, PR",Aug-10(p),21.4
PS430200,72,097,"Mayaguez Municipio, PR",Aug-10(p),17.3
CN430990,72,099,"Moca Municipio, PR",Aug-10(p),16.2
CN431010,72,101,"Morovis Municipio, PR",Aug-10(p),21.7
CN431030,72,103,"Naguabo Municipio, PR",Aug-10(p),21.0
CN431050,72,105,"Naranjito Municipio, PR",Aug-10(p),22.0
CN431070,72,107,"Orocovis Municipio, PR",Aug-10(p),23.6
CN431090,72,109,"Patillas Municipio, PR",Aug-10(p),23.5
CN431110,72,111,"Penuelas Municipio, PR",Aug-10(p),19.7
PS430250,72,113,"Ponce Municipio, PR",Aug-10(p),15.4
CN431150,72,115,"Quebradillas Municipio, PR",Aug-10(p),16.8
CN431170,72,117,"Rincon Municipio, PR",Aug-10(p),14.9
CN431190,72,119,"Rio Grande Municipio, PR",Aug-10(p),16.9
CN431210,72,121,"Sabana Grande Municipio, PR",Aug-10(p),17.3
CN431230,72,123,"Salinas Municipio, PR",Aug-10(p),22.8
CN431250,72,125,"San German Municipio, PR",Aug-10(p),17.7
PS430320,72,127,"San Juan Municipio, PR",Aug-10(p),12.3
CN431290,72,129,"San Lorenzo Municipio, PR",Aug-10(p),17.3
CN431310,72,131,"San Sebastian Municipio, PR",Aug-10(p),16.6
CN431330,72,133,"Santa Isabel Municipio, PR",Aug-10(p),22.9
CN431350,72,135,"Toa Alta Municipio, PR",Aug-10(p),13.2
PA430250,72,137,"Toa Baja Municipio, PR",Aug-10(p),14.1
PA430300,72,139,"Trujillo Alto Municipio, PR",Aug-10(p),11.1
CN431410,72,141,"Utuado Municipio, PR",Aug-10(p),20.5
CN431430,72,143,"Vega Alta Municipio, PR",Aug-10(p),16.9
CN431450,72,145,"Vega Baja Municipio, PR",Aug-10(p),17.3
CN431470,72,147,"Vieques Municipio, PR",Aug-10(p),16.4
CN431490,72,149,"Villalba Municipio, PR",Aug-10(p),17.8
CN431510,72,151,"Yabucoa Municipio, PR",Aug-10(p),23.5
CN431530,72,153,"Yauco Municipio, PR",Aug-10(p),16.7
